zone,position,fault_type,fault_raw,R1_A_fault_mag,R1_A_fault_ang,R1_A_fault_rms,R1_A_fault_peak,R1_A_fault_crest,R1_B_fault_mag,R1_B_fault_ang,R1_B_fault_rms,R1_B_fault_peak,R1_B_fault_crest,R1_C_fault_mag,R1_C_fault_ang,R1_C_fault_rms,R1_C_fault_peak,R1_C_fault_crest,R2_A_fault_mag,R2_A_fault_ang,R2_A_fault_rms,R2_A_fault_peak,R2_A_fault_crest,R2_B_fault_mag,R2_B_fault_ang,R2_B_fault_rms,R2_B_fault_peak,R2_B_fault_crest,R2_C_fault_mag,R2_C_fault_ang,R2_C_fault_rms,R2_C_fault_peak,R2_C_fault_crest,R3_A_fault_mag,R3_A_fault_ang,R3_A_fault_rms,R3_A_fault_peak,R3_A_fault_crest,R3_B_fault_mag,R3_B_fault_ang,R3_B_fault_rms,R3_B_fault_peak,R3_B_fault_crest,R3_C_fault_mag,R3_C_fault_ang,R3_C_fault_rms,R3_C_fault_peak,R3_C_fault_crest,RE_A_fault_mag,RE_A_fault_ang,RE_A_fault_rms,RE_A_fault_peak,RE_A_fault_crest,RE_B_fault_mag,RE_B_fault_ang,RE_B_fault_rms,RE_B_fault_peak,RE_B_fault_crest,RE_C_fault_mag,RE_C_fault_ang,RE_C_fault_rms,RE_C_fault_peak,RE_C_fault_crest,SE_A_fault_mag,SE_A_fault_ang,SE_A_fault_rms,SE_A_fault_peak,SE_A_fault_crest,SE_B_fault_mag,SE_B_fault_ang,SE_B_fault_rms,SE_B_fault_peak,SE_B_fault_crest,SE_C_fault_mag,SE_C_fault_ang,SE_C_fault_rms,SE_C_fault_peak,SE_C_fault_crest,V_R1_A_fault_mag,V_R1_A_fault_ang,V_R1_B_fault_mag,V_R1_B_fault_ang,V_R1_C_fault_mag,V_R1_C_fault_ang,V_R2_A_fault_mag,V_R2_A_fault_ang,V_R2_B_fault_mag,V_R2_B_fault_ang,V_R2_C_fault_mag,V_R2_C_fault_ang,V_R3_A_fault_mag,V_R3_A_fault_ang,V_R3_B_fault_mag,V_R3_B_fault_ang,V_R3_C_fault_mag,V_R3_C_fault_ang,V_RE_A_fault_mag,V_RE_A_fault_ang,V_RE_B_fault_mag,V_RE_B_fault_ang,V_RE_C_fault_mag,V_RE_C_fault_ang,V_SE_A_fault_mag,V_SE_A_fault_ang,V_SE_B_fault_mag,V_SE_B_fault_ang,V_SE_C_fault_mag,V_SE_C_fault_ang,R1_fault_I0,R1_fault_I1,R1_fault_I2,R2_fault_I0,R2_fault_I1,R2_fault_I2,R1_fault_rms_std,R1_fault_rms_max,R1_fault_rms_min,R1_fault_rms_ratio,R2_fault_rms_std,R2_fault_rms_max,R2_fault_rms_min,R2_fault_rms_ratio
2,50,ABC,LLLG,2431.1355002345776,-115.97364673622585,1719.1586613542213,2441.784439526428,1.4203368743190796,2434.1746169761504,124.02659393476533,1721.3368307806923,2451.6616823291697,1.4242777116534753,2432.6728935725296,3.9978081304759607,1720.1513639625714,2446.019780073262,1.4219793858364693,1121.1132397557155,-176.49490666881744,792.7872027112185,1132.3819117068308,1.4283554374165566,1122.851086229114,63.62965697162018,794.1991655613131,1139.9103251211327,1.4352952943679849,1122.8046304977777,-56.471548001867,794.1426426157782,1140.4110430031417,1.436027965009927,3385.6207608203426,-129.68122739906764,2394.116043887649,3406.337371804197,1.4227954323687952,3391.5013803138513,110.3387901525656,2398.4910209522886,3426.096549258627,1.4284383469979978,3388.9238510062987,-9.710049212406307,2396.4460237051576,3427.1145370914214,1.4300820895572444,4446.829550496646,-137.12494680840138,3144.54220116131,4477.318043985127,1.4238377981798462,4455.354431653256,102.91064087036774,3150.9794858900095,4506.864948451629,1.4303060266286194,4451.950489897955,-17.150034456669456,3148.2687546398597,4508.387131588951,1.4320210512347697,1121.1153523232047,-176.49469484283475,792.7886965886139,1132.383788290848,1.428355112987255,1122.8532102982185,63.62986846775383,794.2006680531091,1139.9124785135268,1.4352952904306795,1122.8067480255459,-56.471336475813104,794.1441399707434,1140.41319690511,1.436027969616603,1121.1179495270023,-176.4945641441774,1122.8558159470854,63.62999890470713,1122.809350902537,-56.47120602030646,1121.1135956224616,-176.49481200225017,1122.851446285512,63.6297514873588,1122.8049877319688,-56.471453472766974,4446.829550496646,-137.12494680840138,4455.354431653256,102.91064087036774,4451.950489897955,-17.150034456669456,1765.8540211489105,-88.9518343615391,1766.0487133683635,151.05451390494343,1766.1009087886316,31.044622164314784,1121.1179495270023,-176.4945641441774,1122.8558159470854,63.62999890470713,1122.809350902537,-56.47120602030646,0.4716309914752945,2432.6609359334507,1.2830428873582136,0.49582019807156164,1122.2558192060292,1.2366258279890343,0.8903939262985113,1721.3368307806923,1719.1586613542213,1.0012669973257473,0.652691118736033,794.1991655613131,792.7872027112185,1.0017810111531391
2,75,AG,LG,2431.328888832989,-115.97105732591967,1719.2852547032753,2440.229406647551,1.4193278282193496,2432.3540564810282,124.05171554983552,1719.9661236178147,2432.4447630160093,1.4142399257838587,2432.685590057473,4.045593631170711,1720.0833399928383,2432.444720541006,1.4141435266451297,1121.112837443228,-176.48297230842027,792.7625666838368,1130.1226907048265,1.4255500173679783,1120.9313165791766,63.57287998954122,792.6420673226734,1120.9990159806368,1.4142562730326222,1120.9554969948415,-56.41727386886167,792.6506155610095,1120.998997455671,1.4142409977973314,3385.9497625731747,-129.67598210009243,2394.3186129578735,3403.226873716103,1.421375941906016,3387.3971866930588,110.35958377871748,2395.342292451324,3387.6538178642923,1.414267108521457,3387.9736562277894,-9.642260982384219,2395.546105452966,3387.65394029186,1.414146833818212,4447.260258438702,-137.11815298501986,3144.794721672487,4472.666036692112,1.4222441947859248,4448.978749110702,102.92400224333878,3146.0445996099224,4449.379150783812,1.4142772010719398,4449.747299606024,-17.07527889582164,3146.316321673962,4449.379013615868,1.414155017715646,1121.1146706893794,-176.4827649852343,792.7638630153492,1130.1242867304206,1.425549699543431,1120.9331531551982,63.57308736110295,792.6433662458813,1121.000852721447,1.4142562726926398,1120.9573351140436,-56.41706650623754,792.6519150684305,1121.0008351121628,1.4142409975952503,1121.1172684251633,-176.48263429698952,1120.9357522422338,63.57321803411595,1120.9599362369177,-56.41693583876796,1121.1131936958243,-176.4828776438895,1120.9316744002838,63.572974673515745,1120.9558555695505,-56.41717918896279,4447.260258438702,-137.11815298501986,4448.978749110702,102.92400224333878,4449.747299606024,-17.07527889582164,1765.8474347666781,-88.9518419998114,1766.0837455544392,151.05275105575126,1766.0725603138394,31.042835246797818,1121.1172684251633,-176.48263429698952,1120.9357522422338,63.57321803411595,1120.9599362369177,-56.41693583876796,0.3704216195151904,2432.1228108298387,0.6025816134923355,0.38941999474388406,1120.9997407629987,0.41860679866278805,0.3518620763210361,1720.0833399928383,1719.2852547032753,1.0004641959717735,0.05490013390159853,792.7625666838368,792.6420673226734,1.0001520224148215
2,75,BC,LL,2433.557778356179,-115.9411949089014,1720.877802522071,2444.83531678582,1.4206908318549618,2433.607658277559,124.0344172370412,1720.8921007368156,2445.67485189248,1.4211668766713161,2432.685590070871,4.045593631421454,1720.0833400023116,2432.4447182752488,1.4141435253201045,1121.1086493576754,-176.3452035102847,792.798941621472,1133.192310303093,1.429356487264516,1122.2530477498929,63.61199225059233,793.671360846173,1134.018482325783,1.4288262601749278,1120.955497567739,-56.417273885020904,792.6506159661376,1120.998994862309,1.4142409938027458,3389.7379423720013,-129.61556536067584,2397.045966324424,3412.440770399973,1.423602558457622,3390.223469391426,110.34526806219601,2397.457749041393,3414.1202772566794,1.424058579810965,3387.973656162567,-9.642260994832753,2395.5461054068655,3387.653935483583,1.4141468318382524,4452.226366534125,-137.03987773999756,3148.3905103293564,4486.444231917951,1.4249961106154583,4453.368807951794,102.91480474281045,3149.351176986627,4488.95545973027,1.4253588143909084,4449.74729938668,-17.075278910485657,3146.316321518915,4449.379009958018,1.4141550166227523,1121.1104923514376,-176.34499622090038,792.8002448985613,1133.1941665012305,1.4293564788772517,1122.2548890165262,63.612199370656235,793.6726631980599,1134.0203405402224,1.4288262568736465,1120.9573356323665,-56.417066520789476,792.6519154349656,1121.0008329904708,1.4142409942645815,1121.113096226724,-176.34486558438888,1122.2574932757886,63.61232990044755,1120.9599362041824,-56.416935837118224,1121.109010062948,-176.34510886295865,1122.2534071753973,63.61208682060082,1120.955856087739,-56.417179203511076,4452.226366534125,-137.03987773999756,4453.368807951794,102.91480474281045,4449.74729938668,-17.075278910485657,1765.7690204349115,-88.95195869861286,1766.0597666076496,151.053966407037,1766.0725609277156,31.04283522227584,1121.113096226724,-176.34486558438888,1122.2574932757886,63.61232990044755,1120.9599362041824,-56.416935837118224,2.424927887135801e-07,2433.2836387406264,0.5987417465425546,2.1852481104658944e-07,1121.43891534027,0.8189133387840081,0.3779284264870505,1720.8921007368156,1720.0833400023116,1.0004701869471644,0.45031296694346623,793.671360846173,792.6506159661376,1.001287761416537
2,75,ABC,LLG,2431.328286038406,-115.97106541143559,1719.2848572695134,2440.2342591423467,1.4193309787057689,2433.929980996773,124.02997293422838,1721.1429366702246,2449.076283448522,1.4229360219126133,2432.685590040495,4.045593669023659,1720.0833399808505,2432.444729825302,1.4141435320525704,1121.1128394810264,-176.48300957942214,792.7626372437797,1130.1297437609985,1.4255587872937006,1122.5929325115699,63.622032639383264,793.9665692172845,1137.365796019311,1.4325109395230071,1120.955495418948,-56.41727382419703,792.6506144466059,1120.9990072145497,1.414241012097344,3385.9487384465747,-129.67599846130614,2394.3179741115932,3403.2365813439224,1.4213803755980599,3390.9501072532153,110.34159153594844,2398.0393592412165,3420.9247530847024,1.426550711063869,3387.9736554226724,-9.64226092890693,2395.5461048836146,3387.6539587680973,1.4141468418670586,4447.258916817463,-137.11817417450865,3144.793920598509,4472.680548052708,1.4222491714819518,4454.497456184127,102.91244311899729,3150.266527679821,4499.130656625991,1.4281746058926676,4449.747298057088,-17.075278846215497,3146.3163205785927,4449.379035173667,1.414155025059733,1121.1146727242033,-176.48280225093197,792.7639335634238,1130.1313387925834,1.42555846822233,1122.5947748245903,63.62223969016091,793.9678723479517,1137.3676578159611,1.4325109332856185,1120.9573336280516,-56.41706646421577,792.6519140176017,1121.000844095656,1.4142410108035934,1121.1172704554529,-176.48267150926273,1122.597378816675,63.62237013601955,1120.959935656994,-56.416935823385394,1121.1131957321327,-176.4829149095875,1122.5932921908477,63.62212717545806,1120.9558540835585,-56.41717914694115,4447.258916817463,-137.11817417450865,4454.497456184127,102.91244311899729,4449.747298057088,-17.075278846215497,1765.8474560029777,-88.9518419681815,1766.053603599568,151.05427886651302,1766.072560279812,31.04283524461341,1121.1172704554529,-176.48267150926273,1122.597378816675,63.62237013601955,1120.959935656994,-56.416935823385394,0.9794841992819412,2432.647930844217,0.5235730564654032,1.0297201519413168,1121.55343498913,0.45096398613378735,0.7610503592465666,1721.1429366702246,1719.2848572695134,1.0010807280671699,0.595701105363838,793.9665692172845,792.6506144466059,1.0016601952319149
2,75,ABC,LLL,2431.324581729433,-115.97111512545285,1719.2824155714543,2440.264122693696,1.4193503641940073,2433.2696988642715,124.03907866735807,1720.6346965724217,2442.1085957033933,1.4193068409977891,2432.672477919896,3.994308993936136,1720.1627643281518,2447.458652134159,1.4228064360468056,1121.11285179239,-176.48323854968962,792.7630720619618,1130.1731188021604,1.425612719147729,1121.8966925691454,63.60145769555727,793.3752433638709,1130.508916973219,1.424935963693445,1122.940401098287,-56.47551133621206,794.2666256298572,1141.8332030227132,1.4375943369359552,3385.942445918741,-129.6760990094753,2394.314050752868,3403.296323676455,1.4214076564460383,3389.4615575698963,110.34912485428372,2396.864471181612,3406.9860172106573,1.4214345692775334,3388.9948795792766,-9.71500516409638,2396.5308631158746,3430.0061085324555,1.4312380288200826,4447.250669753913,-137.1183044309968,3144.7889995939036,4472.76989343401,1.4222798076473786,4452.185352985073,102.91728236487091,3148.42002957285,4478.287077337127,1.422391877599858,4452.11332369685,-17.15549904948506,3148.4437736390996,4512.710429874142,1.4333146005838204,1121.1146850196653,-176.48303122970566,792.764368386697,1130.1747155093433,1.4256124020928034,1121.898532586724,63.60166488380965,793.3765447803761,1130.5107702313758,1.4249359622098807,1122.942237842284,-56.475304325404515,794.2679244177431,1141.8350756721925,1.4375943438849577,1121.117282745351,-176.48290057391424,1121.9011356002502,63.601795456576525,1122.9448401356199,-56.47517386446328,1121.1132080365658,-176.48314388839228,1121.8970515771614,63.60155229669698,1122.9407581640128,-56.47541681607507,4447.250669753913,-137.1183044309968,4452.185352985073,102.91728236487091,4452.11332369685,-17.15549904948506,1765.8475858484037,-88.95184175600558,1766.0662303423198,151.05363877898426,1766.1032048182894,31.0447556864227,1121.117282745351,-176.48290057391424,1121.9011356002502,63.601795456576525,1122.9448401356199,-56.47517386446328,9.67993695182956e-07,2432.4221168224017,1.150469677112648,5.009320703012119e-07,1121.983065355585,1.0587471042486047,0.5603964749450856,1720.6346965724217,1719.2824155714543,1.0007865380281447,0.6173410167382815,794.2666256298572,792.7630720619618,1.0018965988967987
2,75,ABC,LLLG,2431.3245795769126,-115.97111512254283,1719.282414154819,2440.264140360484,1.4193503756391832,2433.9424139272087,124.02980153074766,1721.1527165285704,2449.2074836782854,1.4230041646845517,2432.6750034176553,4.004803367447017,1720.1319621074965,2443.807802989581,1.4207094902157626,1121.1128518222883,-176.48323870440618,792.7630723432088,1130.17314577018,1.4256127526597218,1122.606043237657,63.62241979378926,793.9782061691512,1137.494911492147,1.4326525623170718,1122.534137145722,-56.46361100113406,793.9013677907024,1137.569881340878,1.4328856549353843,3385.9424412061785,-129.67609905604544,2394.3140477327706,3403.296357815981,1.4214076724975315,3390.978135487079,110.34144975457511,2398.0621021035718,3421.187216487372,1.4266466299960783,3388.7854634587693,-9.700123143745111,2396.2863180878944,3421.339637941619,1.427767463393799,4447.25066379943,-137.1183045109693,3144.7889958876676,4472.769940906574,1.4222798244192096,4454.540991484112,102.91235204709142,3150.3023693554555,4499.523143280179,1.4282829442180724,4451.628456779747,-17.139090598161044,3147.9340441934573,4499.750839827994,1.4294298345062342,1121.1146850495516,-176.48303138083517,792.7643686613104,1130.174741804406,1.4256124347677968,1122.607885680777,63.622626844545685,793.9795094096543,1137.496776572173,1.432652559784488,1122.5359742189007,-56.46340391983289,793.9026667287146,1137.5717460534834,1.4328856593225228,1121.1172827732973,-176.48290068922347,1122.6104905670056,63.62275731387586,1122.5385767668636,-56.46327343116716,1121.1132080662578,-176.48314403951898,1122.6064030164534,63.62251433120505,1122.5344945689733,-56.46351644976384,4447.25066379943,-137.1183045109693,4454.540991484112,102.91235204709142,4451.628456779747,-17.139090598161044,1765.8475863937383,-88.95184177410798,1766.053365847145,151.05429091804416,1766.0969338975767,31.04436272374301,1121.1172827732973,-176.48290068922347,1122.6104905670056,63.62275731387586,1122.5385767668636,-56.46327343116716,0.40840234802188236,2432.6472826708746,1.1032960225025146,0.4293485000200838,1122.083984184133,1.0469295246103019,0.7646133577247985,1721.1527165285704,1719.282414154819,1.0010878389485947,0.5555948641007934,793.9782061691512,792.7630723432088,1.0015327830827825
3,25,AG,LG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2431.7105730104627,-115.96593572002475,1719.540460986673,2437.139340350183,1.41732014782121,2432.3525518597776,124.05169871099045,1719.9650597169787,2432.4432582285053,1.4142399256812608,2431.7105730104627,-115.96593572002475,1719.540460986673,2437.139340350183,1.41732014782121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.1161109236332,-176.45894647311076,1121.1161109236332,-176.45894647311076,1120.9573566608315,-56.417066536242245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,25,BC,LL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2433.199338770963,-115.94598960492122,1720.6051703908283,2441.332472160072,1.4188801208853357,2433.2518825183015,124.03928683091428,1720.621353273948,2441.934810440326,1.4192168461665804,2433.199338770963,-115.94598960492122,1720.6051703908283,2441.332472160072,1.4188801208853357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.1133497247476,-176.36692529987394,1121.1133497247476,-176.36692529987394,1120.9573571535773,-56.417066550413715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,25,ABC,LLG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2431.7111948444817,-115.96592738357366,1719.5408827546019,2437.1343212938477,1.4173168813466674,2433.4555871952193,124.03647693712765,1720.7756518503074,2444.084662679423,1.4203389384614777,2431.7111948444817,-115.96592738357366,1719.5408827546019,2437.1343212938477,1.4173168813466674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.1161091887232,-176.4589079779765,1121.1161091887232,-176.4589079779765,1120.9573554071326,-56.41706650088382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,25,ABC,LLL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2431.7084015171945,-115.96596482707695,1719.538988234821,2437.1568493120985,1.4173315440866754,2433.0175721117625,124.04251956500745,1720.4464499150129,2439.4621943794027,1.417923931605025,2431.7084015171945,-115.96596482707695,1719.538988234821,2437.1568493120985,1.4173315440866754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.1161170367598,-176.45908077696507,1121.1161170367598,-176.45908077696507,1122.27321514632,-56.455701149495674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,25,ABC,LLLG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2431.7083990404885,-115.96596486715183,1719.5389865300192,2437.156861361725,1.4173315524993348,2433.4672630411696,124.03631589771298,1720.7845589688104,2444.2078827132927,1.4204031934003394,2431.7083990404885,-115.96596486715183,1719.5389865300192,2437.156861361725,1.4173315524993348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.1161170732942,-176.4590808535945,1121.1161170732942,-176.4590808535945,1122.001575973696,-56.44773426314577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,50,AG,LG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2431.9230705197156,-115.96309030415007,1719.6857291066226,2435.4340650557724,1.4162088013145178,2432.353372311734,124.0517063833952,1719.9656398535728,2432.4440761410992,1.4142399242046384,2431.9230705197156,-115.96309030415007,1719.6857291066226,2435.4340650557724,1.4162088013145178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.1155306604587,-176.44586145077122,1121.1155306604587,-176.44586145077122,1120.9573457147324,-56.417066495090644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,50,BC,LL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2432.993982956911,-115.94874254626563,1720.4517555272394,2439.310797882395,1.4178315608361005,2433.0480649850897,124.04211784225764,1720.4690266290736,2439.77607733121,1.4180877653528468,2432.993982956911,-115.94874254626563,1720.4517555272394,2439.310797882395,1.4178315608361005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.1135483319858,-176.3796680529337,1121.1135483319858,-176.3796680529337,1120.9573459994265,-56.41706650382181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,50,ABC,LLG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2431.9259474872138,-115.96305174020878,1719.6877108878834,2435.4108693290395,1.4161936809280475,2433.196908489644,124.04006422806962,1720.580035713839,2441.347006844574,1.4189092958013436,2431.9259474872138,-115.96305174020878,1719.6877108878834,2435.4108693290395,1.4161936809280475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.1155233468216,-176.4456835696039,1121.1155233468216,-176.4456835696039,1120.9573448349295,-56.417066470365526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,50,ABC,LLL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2431.923038019629,-115.96309074935088,1719.6857067487792,2435.4343405486597,1.4162089799263773,2432.887904802681,124.04432790696927,1720.350821181013,2438.0859276828483,1.41720275752193,2431.923038019629,-115.96309074935088,1719.6857067487792,2435.4343405486597,1.4162089799263773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.1155307420229,-176.44586357460386,1121.1155307420229,-176.44586357460386,1121.9110801545798,-56.445079400205714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,50,ABC,LLLG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2431.923035253059,-115.96309077697087,1719.685704812,2435.434347406439,1.4162089855091784,2433.2079440495922,124.03991198187828,1720.5883104469851,2441.463474895531,1.4189701627469922,2431.923035253059,-115.96309077697087,1719.685704812,2435.434347406439,1.4162089855091784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.1155307530041,-176.44586362398113,1121.1155307530041,-176.44586362398113,1121.7175779310082,-56.43940037769474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
